"FULL AND BALANCED: The balance of lightly roasted South and Central American Arabicas with Robusta, gives Roma sweet and woody notes and a full, lasting taste on the palate.",Roma
"Origin: Cultivated at high altitude, the Central American Arabicas bring finesse, whilst the Brazilian Arabicas and Robustas provide body and a lingering taste on the palate.",Roma
"Roasting: Light roasting and fine grinding bring finesse to the blend and create a short espresso, which is not too strong.",Roma
"Aromatic profile: Notes of red fruit, reminiscent of wine: blackcurrants, cranberries, and redcurrants.",Rosabaya de Brazil
AROMATIC PROFILE: Winey,Rosabaya de Brazil
"FRUITY AND BALANCED: This blend of fine, individually roasted Colombian Arabicas, develops a subtle acidity with typical red fruit and winey notes.",Rosabaya de Brazil
"Origin: The varieties that make up this Pure Origin Espresso are cultivated by small coffee growers in the highest region of Colombia. Hand-picked and treated with the wet method to intensify its aromas, the coffee is then dried in parchment and transferred to the Paramo de Letras region, where the cold, dry climate preserves it.",Rosabaya de Brazil
"Roasting: Split roasting of the different varieties allows the fruity and acidic notes to come to the fore, whilst adding body.",Rosabaya de Brazil
AROMATIC PROFILE: Flowery,Vivalto Lungo
"Aromatic profile: The perfect mix of several origins results in a rich and complex character: roasted, lightly woody, sweet cereal and subtle floral notes.",Vivalto Lungo
"COMPLEX AND BALANCED: Vivalto Lungo is a balanced coffee made from a complex blend of separately roasted South American and East African Arabicas, combining roasted and subtle floral notes.",Vivalto Lungo
"Origin: A complex and contrasting blend. The South American Arabicas, grown at high altitude, bring a light acidity, the Ethiopian Arabica adds its floral touch, and the Cerrado coffee from Brazil reinforces the character and develops the bitterness.",Vivalto Lungo
Roasting: Separate roasting brings out the characters of the different origins. The grinding of the beans results in a coffee best enjoyed in a large cup.,Vivalto Lungo
AROMATIC PROFILE: Cereal,Volluto
Aromatic profile: Quite present and diverse: fruity notes harmoniously balanced with sweet and biscuity notes.,Volluto
Origin: The Brazilian and Colombian Arabicas that go into making Volluto come from small plantations that produce very high quality coffee. They are grown in respect of the environment and local traditions.,Volluto
Roasting: A light roasting preserves the cereal note of the Brazilian Arabica and the fresh and fruity note of the Colombian coffee.,Volluto
"SWEET AND FRUITY: A pure and lightly roasted Arabica from South America, Volluto reveals sweet and biscuity flavours, reinforced by a little acidity and a fruity note.",Volluto
